,party_id,user_id,attendance_status,created_at,ext,invitation_code,invitee_ids,role,updated_at
327,1550232c-5e1d-11ec-aa01-0293f2b6986e,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-16 03:05:54.634,,08e02001,SortedSet([UUID('7e1a8aca-4bdd-11ec-91be-37ccbb55fab5')]),host,2021-12-16 03:07:34.371
328,1550232c-5e1d-11ec-aa01-0293f2b6986e,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5,left,2021-12-16 03:07:34.376,,9a01f63e,,guest,2021-12-16 03:32:28.028
329,b1818b62-3255-11ec-bed2-9a010fca4d91,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-21 10:00:17.334,,d6ae1938,,host,2021-10-21 10:04:36.965
330,f51548be-5d25-11ec-a5b7-253c6d77a97a,3ba443ea-4348-11ec-b120-40d7b2fee6a6,left,2021-12-14 21:36:54.871,,9fe14886,,host,2021-12-14 21:37:05.994
331,31ac6de0-360f-11ec-b19b-1a6c70deb5be,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 08:38:07.107,,04cfd14d,,guest,2021-10-27 08:45:08.006
332,38ea6346-5d60-11ec-a83d-80c32837ac47,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-12-15 04:33:59.480,{'can_speak': 'accepted'},e7636954,,host,2021-12-15 04:33:59.481
333,ee73d2fe-5e07-11ec-a970-78340fafac33,a2380034-4be4-11ec-8a8a-f97b5077e4e7,left,2021-12-16 00:34:30.003,,578b579e,,host,2021-12-16 00:34:40.048
334,2c09a4f0-54b1-11ec-8128-9a512b7d65af,a2380034-4be4-11ec-8a8a-f97b5077e4e7,left,2021-12-04 03:20:46.648,,b6280f6f,,host,2021-12-13 21:34:45.398
335,4762112c-4c48-11ec-9a23-7aa0f831666c,fcd85ac4-354c-11ec-8a67-a069389d8a76,,2021-11-23 10:29:46.065,,08b18433,,host,
336,6f22ca14-5ddf-11ec-8a94-1429e529782c,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-15 19:44:36.536,,60963489,"SortedSet([UUID('337a3adc-5d09-11ec-97ca-094c615785d1'), UUID('f8ca73f2-5ddf-11ec-b4be-2b1173db8e88')])",host,2021-12-15 19:49:52.750
337,6f22ca14-5ddf-11ec-8a94-1429e529782c,337a3adc-5d09-11ec-97ca-094c615785d1,left,2021-12-15 19:49:52.753,,1d10f27e,,guest,2021-12-15 19:55:26.425
338,6f22ca14-5ddf-11ec-8a94-1429e529782c,f8ca73f2-5ddf-11ec-b4be-2b1173db8e88,left,2021-12-15 19:48:28.962,,5b1d1f7a,,guest,2021-12-15 19:48:30.153
339,6f47d4b2-4eee-11ec-b17e-3d9b09aaeb61,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5,left,2021-11-26 19:24:11.785,,4ea54702,,host,2021-11-27 03:16:58.361
340,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,086c0164-3e09-11ec-af1c-166bc3c05ee1,left,2021-12-07 03:55:31.139,,4ec035be,,guest,2021-12-07 04:16:13.853
341,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,f3e85cce-3e17-11ec-af04-0cc96973a2b9,left,2021-12-07 01:18:32.341,,dd87571e,,guest,2021-12-07 04:21:43.491
342,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,86cf42e0-3e19-11ec-8ca4-e0c4d5ea46e8,left,2021-12-07 01:15:19.183,,df98beb9,,guest,2021-12-07 04:16:06.304
343,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-12-07 04:13:21.237,,0645c959,,guest,2021-12-07 04:17:31.382
344,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,320a7c5e-3e21-11ec-8ac5-2ba34ecb720d,left,2021-12-07 04:11:43.263,,22658586,,guest,2021-12-07 04:21:13.901
345,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,69881ffa-3e22-11ec-a810-ddc3ee85e7df,left,2021-12-07 04:19:07.746,,73187ca3,,guest,2021-12-07 04:21:48.079
346,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,4fb96794-3e24-11ec-8fa2-eaabe3d3895a,left,2021-12-07 04:18:23.987,,8ac6da07,,guest,2021-12-07 04:20:15.485
347,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,0b940da4-3fa4-11ec-ae44-e418f1ed08b7,,2021-12-07 02:38:37.318,,31567457,,guest,
348,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,0a797542-4055-11ec-b470-35f604c8d212,,2021-12-07 00:23:01.279,,aea4f459,,guest,
349,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,02067cf4-407b-11ec-97e9-a72123dd15f3,left,2021-12-07 04:19:54.181,,fd0f1cc8,,guest,2021-12-07 04:21:48.552
350,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,51ddb6b0-407c-11ec-b312-c1f9cdf12ba7,left,2021-12-07 04:15:52.641,,dcce2315,,guest,2021-12-07 04:19:30.084
351,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,6de0cc28-407f-11ec-983a-242accf03efa,left,2021-12-06 19:56:46.392,,2e494102,,guest,2021-12-07 04:18:02.456
352,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,4207fabe-4191-11ec-a39e-becb1c27bf8c,left,2021-12-06 19:30:08.049,,cb8ac2fd,"SortedSet([UUID('02067cf4-407b-11ec-97e9-a72123dd15f3'), UUID('07bb7218-3e1d-11ec-807f-e967a48dff68'), UUID('320a7c5e-3e21-11ec-8ac5-2ba34ecb720d'), UUID('4fb96794-3e24-11ec-8fa2-eaabe3d3895a'), UUID('51ddb6b0-407c-11ec-b312-c1f9cdf12ba7'), UUID('69881ffa-3e22-11ec-a810-ddc3ee85e7df'), UUID('69ded394-5714-11ec-9c4f-88116078fe89')])",host,2021-12-07 04:07:55.270
353,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,73e6789c-41ca-11ec-a8b6-a4c0148ad650,,2021-12-06 22:10:18.421,,4f0e0882,,guest,
354,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,e340d9c6-4364-11ec-a444-e734332dc01d,left,2021-12-07 00:18:42.191,,07ecec48,,guest,2021-12-07 04:21:13.852
355,ebc27c7a-56ca-11ec-aaff-7bb189f8a79b,69ded394-5714-11ec-9c4f-88116078fe89,left,2021-12-07 04:16:14.494,,0982b7a8,,guest,2021-12-07 04:21:48.040
356,ef757e94-51cf-11ec-965c-87b1764a26be,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-11-30 11:23:25.923,,e70fb24f,,host,2021-11-30 11:23:33.117
357,4ef986d6-4d6a-11ec-bdec-bbedcc3b8bf5,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-11-24 21:06:35.356,,b3ce4501,,guest,2021-11-24 21:09:20.716
358,4ef986d6-4d6a-11ec-bdec-bbedcc3b8bf5,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-11-24 21:05:52.854,,921c1f8a,SortedSet([UUID('5e64bb62-4be0-11ec-aad5-eccb9bc4f187')]),host,2021-11-24 21:05:58.799
359,13ef7dee-53e5-11ec-a1d2-c7f5c89d792a,0a797542-4055-11ec-b470-35f604c8d212,left,2021-12-03 03:00:16.975,,efb98db3,,guest,2021-12-03 03:02:39.881
360,13ef7dee-53e5-11ec-a1d2-c7f5c89d792a,4207fabe-4191-11ec-a39e-becb1c27bf8c,left,2021-12-03 02:59:48.877,,e033d020,SortedSet([UUID('73e6789c-41ca-11ec-a8b6-a4c0148ad650')]),host,2021-12-03 03:00:22.661
361,13ef7dee-53e5-11ec-a1d2-c7f5c89d792a,73e6789c-41ca-11ec-a8b6-a4c0148ad650,left,2021-12-03 03:00:35.061,,685a2cc7,,guest,2021-12-03 03:02:39.654
362,0dee1a94-5d9b-11ec-8839-603a3f0066d2,86cf42e0-3e19-11ec-8ca4-e0c4d5ea46e8,left,2021-12-15 11:35:07.671,,36d746b0,,host,2021-12-15 11:35:09.683
363,11520116-5d8f-11ec-9bf1-5d8c78fc73d8,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-12-15 10:09:19.399,,d59c4e1c,,host,2021-12-15 10:09:31.917
364,11520116-5d8f-11ec-9bf1-5d8c78fc73d8,2e16b622-5cfc-11ec-b1e7-02405c521067,left,2021-12-15 10:09:28.085,,9324dbc4,,guest,2021-12-15 10:10:29.725
365,97043094-51dd-11ec-96f1-1994d9eb2ae1,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-11-30 13:01:10.497,,f3c3d184,"SortedSet([UUID('07bb7218-3e1d-11ec-807f-e967a48dff68'), UUID('87cc8630-51ba-11ec-8401-8a1eed32e025'), UUID('e340d9c6-4364-11ec-a444-e734332dc01d')])",host,2021-11-30 13:01:39.180
366,97043094-51dd-11ec-96f1-1994d9eb2ae1,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-11-30 13:05:59.056,,1302c8b7,,guest,2021-11-30 13:36:50.286
367,97043094-51dd-11ec-96f1-1994d9eb2ae1,e340d9c6-4364-11ec-a444-e734332dc01d,left,2021-11-30 13:21:32.012,,1752791e,,guest,2021-11-30 13:45:45.415
368,97043094-51dd-11ec-96f1-1994d9eb2ae1,87cc8630-51ba-11ec-8401-8a1eed32e025,left,2021-11-30 13:02:02.902,,9b084ed8,,guest,2021-11-30 13:08:18.186
369,97043094-51dd-11ec-96f1-1994d9eb2ae1,8faf58a8-51d0-11ec-afe6-e88efaccecbd,left,2021-11-30 13:01:34.167,,1034f2cd,,guest,2021-11-30 13:22:08.955
370,2df9d6a0-4632-11ec-9fa4-9398c7538b20,1f72bb52-4627-11ec-9b1b-66de6f72b2fe,left,2021-11-15 16:36:27.535,,62e000c3,,host,2021-11-15 16:36:30.244
371,a37dc9ae-4c45-11ec-bce4-42d6c5ddda1a,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-11-23 10:10:52.107,,4993c447,,host,2021-12-06 04:39:21.467
372,71d4a35a-5cfd-11ec-84fe-1cbab1540fa1,e340d9c6-4364-11ec-a444-e734332dc01d,left,2021-12-14 16:55:56.522,,fe0b8a0e,,guest,2021-12-14 17:03:35.780
373,71d4a35a-5cfd-11ec-84fe-1cbab1540fa1,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-12-14 16:46:54.793,,7e372189,,host,2021-12-14 16:47:09.209
374,71d4a35a-5cfd-11ec-84fe-1cbab1540fa1,2e16b622-5cfc-11ec-b1e7-02405c521067,left,2021-12-14 16:55:45.295,,b5a68bff,,guest,2021-12-14 17:10:23.777
375,70a3d8f0-4143-11ec-8546-d40d92592be9,d1677ee0-323d-11ec-bd52-c72d60dcf1c1,,2021-11-09 09:59:37.776,,f41e6f06,,guest,
376,080efc5a-5d51-11ec-89cd-f7da6ca0c7cf,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-15 02:45:15.064,,ba6ce527,SortedSet([UUID('7e1a8aca-4bdd-11ec-91be-37ccbb55fab5')]),host,2021-12-15 02:45:44.378
377,080efc5a-5d51-11ec-89cd-f7da6ca0c7cf,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5,left,2021-12-15 02:45:44.379,,d841e06b,,guest,2021-12-15 03:43:07.601
378,ca451e08-3709-11ec-b19b-1a6c70deb5be,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 09:45:20.266,,c3ec0513,,guest,2021-10-27 09:45:57.093
379,85c01bf8-410d-11ec-a6a9-da843d7d8a6e,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-11-09 03:31:27.602,,ac69ae74,SortedSet([UUID('f5e3ff62-404a-11ec-9d8e-ae78fe1d0ad6')]),host,2021-11-09 03:31:35.991
380,77779a8e-5d47-11ec-86ce-5f9f46d8d607,7e1a8aca-4bdd-11ec-91be-37ccbb55fab5,left,2021-12-15 01:36:47.012,,8d57c4a7,,host,2021-12-15 01:37:02.470
381,ef7181f4-4d79-11ec-a44f-92cc6c551c3f,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-11-24 22:57:44.525,,37c24d10,,host,2021-11-24 22:57:46.935
382,7000ee92-5e49-11ec-b751-c24af30b5d8d,f3e85cce-3e17-11ec-af04-0cc96973a2b9,left,2021-12-16 08:23:24.643,{'can_speak': 'accepted'},8d700294,,host,2021-12-16 08:23:24.643
383,7c7b23a0-5de9-11ec-bf3b-4b7366106df8,a2380034-4be4-11ec-8a8a-f97b5077e4e7,left,2021-12-15 20:56:33.893,,4aeb3b41,,host,2021-12-15 20:56:36.140
384,fee9adbc-3e1c-11ec-a5b2-9ecc81379b17,fcd85ac4-354c-11ec-8a67-a069389d8a76,left,2021-11-05 09:44:39.841,,d45514c4,"SortedSet([UUID('4b96e0f6-323f-11ec-b1ea-94bbbdaee87f'), UUID('69881ffa-3e22-11ec-a810-ddc3ee85e7df')])",host,2021-11-08 07:32:50.687
385,e09bbf08-4632-11ec-bcbc-7216786008d0,1f72bb52-4627-11ec-9b1b-66de6f72b2fe,left,2021-11-15 16:41:27.230,,257181a9,,host,2021-11-15 16:41:29.484
386,8e9112cc-4be0-11ec-aa34-b01f37bb40fd,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-22 22:07:17.833,,8210eebf,,host,2021-11-22 22:08:18.779
387,cdb22ad4-3e1d-11ec-910b-6e7b990e60c1,f3e85cce-3e17-11ec-af04-0cc96973a2b9,,2021-11-05 09:50:26.766,,ba9d053a,,host,
388,d97161b8-5dfe-11ec-947a-5c25473d8300,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-15 23:29:29.288,,f37d5256,"SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96'), UUID('423451ba-58b9-11ec-acc0-4820484bcd89'), UUID('5e64bb62-4be0-11ec-aad5-eccb9bc4f187'), UUID('a2380034-4be4-11ec-8a8a-f97b5077e4e7')])",host,2021-12-15 23:30:51.461
389,d97161b8-5dfe-11ec-947a-5c25473d8300,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-12-15 23:30:25.393,,4e0b64aa,,guest,2021-12-16 00:25:11.105
390,d97161b8-5dfe-11ec-947a-5c25473d8300,a2380034-4be4-11ec-8a8a-f97b5077e4e7,left,2021-12-15 23:30:09.585,,666603da,,guest,2021-12-16 00:10:51.907
391,d97161b8-5dfe-11ec-947a-5c25473d8300,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-15 23:30:51.463,,beee5eeb,,guest,2021-12-16 00:25:11.152
392,d97161b8-5dfe-11ec-947a-5c25473d8300,423451ba-58b9-11ec-acc0-4820484bcd89,left,2021-12-15 23:30:30.639,,0f256df6,,guest,2021-12-16 00:25:11.115
393,c83b4fb4-5d5c-11ec-bae0-73f163db1e0c,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-12-15 04:09:21.938,,a52243da,SortedSet([UUID('0b940da4-3fa4-11ec-ae44-e418f1ed08b7')]),host,2021-12-15 04:14:13.273
394,c83b4fb4-5d5c-11ec-bae0-73f163db1e0c,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-12-15 04:09:51.470,,1dd7beff,,guest,2021-12-15 04:25:39.647
395,c83b4fb4-5d5c-11ec-bae0-73f163db1e0c,0b940da4-3fa4-11ec-ae44-e418f1ed08b7,left,2021-12-15 04:14:13.275,,87eb5b9d,,guest,2021-12-15 04:14:17.641
396,7729e860-4105-11ec-8cac-e5ad155faef8,f3e85cce-3e17-11ec-af04-0cc96973a2b9,,2021-11-09 02:33:47.158,,4f81f535,,host,
397,1f844e3a-328b-11ec-bed2-9a010fca4d91,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-10-21 16:22:45.228,,34874364,,host,2021-10-21 16:22:55.693
398,6b51a4ec-4c45-11ec-8354-b6101979750e,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-11-23 10:09:17.866,,3d5921ff,,host,2021-11-23 10:09:22.450
399,87230ce6-483b-11ec-80f1-005255815ba2,4207fabe-4191-11ec-a39e-becb1c27bf8c,left,2021-11-18 06:48:24.919,,7a3f7855,,host,2021-11-20 05:19:57.062
400,d03c1e80-3707-11ec-b19b-1a6c70deb5be,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 10:28:05.972,,cffe2f7b,,guest,2021-10-27 10:29:05.316
401,4ab5010e-412b-11ec-85af-4ab746b89c8b,69881ffa-3e22-11ec-a810-ddc3ee85e7df,left,2021-11-09 07:04:33.445,,2a83d8ca,,host,2021-11-09 09:02:43.693
402,97aa8960-5d7e-11ec-a20e-180727ad714d,2e16b622-5cfc-11ec-b1e7-02405c521067,left,2021-12-15 08:11:23.351,{'can_speak': 'accepted'},799d7d38,,host,2021-12-15 08:11:23.351
403,2afbd2d2-566d-11ec-a5dc-4bd9dc78b75e,8faf58a8-51d0-11ec-afe6-e88efaccecbd,,2021-12-06 08:19:01.428,,6177a692,,host,
404,bf2f3f0c-4be6-11ec-8cf3-9ab7fb808598,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-22 22:51:36.380,,c21b8a8f,,host,2021-11-22 22:52:37.860
405,7b366c94-4d8f-11ec-9227-03618877e840,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-25 01:31:58.454,,8aae89a4,SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96')]),host,2021-11-25 01:32:05.912
406,7b366c94-4d8f-11ec-9227-03618877e840,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-11-25 01:33:39.340,,2c4014dc,,guest,2021-11-25 01:38:06.589
407,6a87074c-4bf4-11ec-96e6-95c88a35d80d,efcf0f12-4bef-11ec-9846-6562e6fb1b2a,left,2021-11-23 00:29:27.305,,f5482fa0,,host,2021-11-23 00:55:39.768
408,a654998e-5d00-11ec-a069-bf1bd1c95045,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-12-14 17:10:37.707,,d5939bc7,,guest,2021-12-14 17:11:00.970
409,a654998e-5d00-11ec-a069-bf1bd1c95045,26a04a38-4367-11ec-af61-e464f5f6361c,,2021-12-14 17:09:59.564,,2b8210ab,,guest,2021-12-14 17:09:59.564
410,a654998e-5d00-11ec-a069-bf1bd1c95045,2e16b622-5cfc-11ec-b1e7-02405c521067,left,2021-12-14 17:09:51.364,,1726730a,,host,2021-12-14 17:10:38.204
411,8a3e962c-3709-11ec-b19b-1a6c70deb5be,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 10:10:33.672,,89a501fe,,guest,2021-10-27 10:11:27.895
412,1f12b6b8-5693-11ec-bbf2-e9d4810aa34c,f3e85cce-3e17-11ec-af04-0cc96973a2b9,,2021-12-06 12:50:42.325,,cf6160c1,,host,
413,83f6f1f6-5d01-11ec-899b-889d9159e642,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-12-14 17:16:03.203,,0401a481,,host,2021-12-14 17:16:12.531
414,62c22cba-4110-11ec-9716-a208fd20e1ac,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-11-09 07:18:12.384,,1480088b,,guest,2021-11-09 07:32:39.580
415,729ccd3e-57a4-11ec-94de-71a6340ac2a8,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-12-07 21:27:15.086,,d170fb71,"SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96'), UUID('5e64bb62-4be0-11ec-aad5-eccb9bc4f187')])",host,2021-12-07 21:27:32.011
416,729ccd3e-57a4-11ec-94de-71a6340ac2a8,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-12-07 21:27:45.845,,1df933d0,,guest,2021-12-07 21:28:14.195
417,729ccd3e-57a4-11ec-94de-71a6340ac2a8,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-12-07 21:27:32.895,,25080efd,,guest,2021-12-07 21:28:14.214
418,193f97aa-5d8d-11ec-9e95-bdc9819c68a1,e340d9c6-4364-11ec-a444-e734332dc01d,left,2021-12-15 10:00:31.989,,ef7a08d2,,guest,2021-12-15 10:01:54.559
419,193f97aa-5d8d-11ec-9e95-bdc9819c68a1,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-12-15 09:55:13.713,,8a5c5139,,host,2021-12-15 09:59:34.273
420,193f97aa-5d8d-11ec-9e95-bdc9819c68a1,2e16b622-5cfc-11ec-b1e7-02405c521067,left,2021-12-15 09:58:04.320,,37582c94,,guest,2021-12-15 10:01:23.384
421,335f20ce-32ea-11ec-9992-5adc50ad8e5b,eff78ff4-324b-11ec-8a7a-9284af838714,left,2021-10-22 03:43:20.731,,73fd3388,,host,2021-12-14 17:02:05.195
422,de5fec14-5cf8-11ec-a56e-c4db937c377d,18123116-5cf3-11ec-8737-add877cce74f,left,2021-12-14 16:14:09.418,,48e668bf,,host,2021-12-14 16:14:11.867
423,c561e814-4c47-11ec-a0e6-240cf9924e1b,fcd85ac4-354c-11ec-8a67-a069389d8a76,,2021-11-23 10:26:07.960,,3f9caf99,,host,
424,ce7fe852-5c86-11ec-8b66-e7412457382e,efcf0f12-4bef-11ec-9846-6562e6fb1b2a,left,2021-12-14 02:37:40.160,,d2a20ad9,SortedSet([UUID('c9d7fd14-4d7f-11ec-bde9-aacd36976ad4')]),host,2021-12-14 02:37:43.229
425,ce7fe852-5c86-11ec-8b66-e7412457382e,c9d7fd14-4d7f-11ec-bde9-aacd36976ad4,left,2021-12-14 02:41:57.838,,85a60095,,guest,2021-12-14 03:05:28.844
426,0eb7244c-4636-11ec-aa9a-948642b5cacb,26a04a38-4367-11ec-af61-e464f5f6361c,left,2021-11-15 17:04:13.074,,2d04fed1,,host,2021-11-15 17:05:29.598
427,577a6d5a-409c-11ec-9c83-def6597c69bc,3d918522-3313-11ec-8329-feef32fc5b19,left,2021-11-08 14:01:16.840,,81422f5b,SortedSet([UUID('0b940da4-3fa4-11ec-ae44-e418f1ed08b7')]),host,2021-11-08 14:01:19.633
428,a2db01cc-4c3d-11ec-a22b-dab723255eb8,3d918522-3313-11ec-8329-feef32fc5b19,,2021-11-23 09:13:35.068,,2bd2130d,,host,
429,1a7d37d6-325d-11ec-bed2-9a010fca4d91,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-10-27 09:16:37.123,,455da419,,guest,2021-10-27 09:24:02.754
430,1a7d37d6-325d-11ec-bed2-9a010fca4d91,3d918522-3313-11ec-8329-feef32fc5b19,left,2021-10-27 09:16:35.154,,73c54445,,guest,2021-10-27 09:19:56.088
431,e3a47e9c-4cf9-11ec-b028-801f44dbdd3f,320a7c5e-3e21-11ec-8ac5-2ba34ecb720d,left,2021-11-24 07:41:09.147,,0cb365f7,,host,2021-12-06 10:51:35.180
432,d2c18aee-4cbc-11ec-8910-b758be985282,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-11-24 00:24:01.522,,3111de9c,SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96')]),host,2021-11-24 00:24:03.175
433,d2c18aee-4cbc-11ec-8910-b758be985282,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-11-24 00:24:29.332,,61334bd5,,guest,2021-11-24 00:46:00.535
434,5d5fb958-5da9-11ec-b383-88915d587a6b,b5087784-5da5-11ec-84f0-4b8ba580e745,left,2021-12-15 13:17:33.909,,dd1eda8b,,host,2021-12-15 13:18:02.147
435,2b4a0658-407b-11ec-9f5d-269185fd6da4,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,left,2021-11-08 10:12:21.248,,f59adf73,,guest,2021-11-08 11:12:43.168
436,2b4a0658-407b-11ec-9f5d-269185fd6da4,3d918522-3313-11ec-8329-feef32fc5b19,left,2021-11-08 10:11:26.276,,4a4fe263,,guest,2021-11-08 11:12:07.393
437,2b4a0658-407b-11ec-9f5d-269185fd6da4,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-11-08 10:07:23.543,,97c32ccc,,guest,2021-11-09 04:27:47.455
438,2b4a0658-407b-11ec-9f5d-269185fd6da4,a3fcb9c8-3e1f-11ec-a777-75b999be7f89,left,2021-11-08 10:10:02.982,,b3c02092,,guest,2021-11-08 10:28:26.472
439,2b4a0658-407b-11ec-9f5d-269185fd6da4,320a7c5e-3e21-11ec-8ac5-2ba34ecb720d,left,2021-11-08 10:04:42.205,,50b647bc,,guest,2021-11-08 10:39:55.234
440,2b4a0658-407b-11ec-9f5d-269185fd6da4,69881ffa-3e22-11ec-a810-ddc3ee85e7df,left,2021-11-08 10:03:49.388,,ea48708b,"SortedSet([UUID('0b940da4-3fa4-11ec-ae44-e418f1ed08b7'), UUID('6de0cc28-407f-11ec-983a-242accf03efa'), UUID('df44d206-330f-11ec-b222-6fc08f95f7ab'), UUID('f5e3ff62-404a-11ec-9d8e-ae78fe1d0ad6'), UUID('fcd85ac4-354c-11ec-8a67-a069389d8a76')])",host,2021-11-08 10:12:50.473
441,2b4a0658-407b-11ec-9f5d-269185fd6da4,4fb96794-3e24-11ec-8fa2-eaabe3d3895a,left,2021-11-08 10:07:56.943,,86e76248,,guest,2021-11-08 11:13:27.618
442,2b4a0658-407b-11ec-9f5d-269185fd6da4,0b940da4-3fa4-11ec-ae44-e418f1ed08b7,left,2021-11-08 11:55:23.504,,424e0168,,guest,2021-11-08 13:53:37.399
443,2b4a0658-407b-11ec-9f5d-269185fd6da4,02067cf4-407b-11ec-97e9-a72123dd15f3,left,2021-11-08 10:05:10.634,,c18fb997,,guest,2021-11-08 11:22:40.039
444,2b4a0658-407b-11ec-9f5d-269185fd6da4,51ddb6b0-407c-11ec-b312-c1f9cdf12ba7,left,2021-11-08 10:12:29.735,,4ad17936,,guest,2021-11-08 10:16:46.454
445,2b4a0658-407b-11ec-9f5d-269185fd6da4,6de0cc28-407f-11ec-983a-242accf03efa,left,2021-11-08 10:34:20.140,,f1ae3f2c,,guest,2021-11-08 10:58:51.186
446,7cfff3d8-4c45-11ec-916c-8468d1bbf192,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f,,2021-11-23 10:09:47.530,,11080e04,,host,
447,824a1300-5d5c-11ec-a54e-67ab42a618e9,eff78ff4-324b-11ec-8a7a-9284af838714,,2021-12-15 04:07:59.158,,d02e398c,,guest,2021-12-15 04:07:59.159
448,824a1300-5d5c-11ec-a54e-67ab42a618e9,07bb7218-3e1d-11ec-807f-e967a48dff68,left,2021-12-15 04:07:24.596,,6249bf8b,SortedSet([UUID('eff78ff4-324b-11ec-8a7a-9284af838714')]),host,2021-12-15 04:07:59.154
449,d30b9622-4cbf-11ec-b480-17587cb11d64,ee248f30-4bd5-11ec-9b73-dd21c2b4b8f3,left,2021-11-24 00:45:30.490,,d619611e,"SortedSet([UUID('2a62ccd0-4be7-11ec-927f-6becf3f7aa96'), UUID('5e64bb62-4be0-11ec-aad5-eccb9bc4f187')])",host,2021-11-24 00:45:38.948
450,d30b9622-4cbf-11ec-b480-17587cb11d64,5e64bb62-4be0-11ec-aad5-eccb9bc4f187,left,2021-11-24 00:46:16.008,,a5d7a465,,guest,2021-11-24 01:01:01.384
451,d30b9622-4cbf-11ec-b480-17587cb11d64,2a62ccd0-4be7-11ec-927f-6becf3f7aa96,left,2021-11-24 00:45:56.134,,ee6552d6,,guest,2021-11-24 01:31:25.037
452,a2dae61a-4c3d-11ec-b022-323bf08d061d,3d918522-3313-11ec-8329-feef32fc5b19,joining,2021-11-23 09:13:35.068,,a86f6dfa,,host,2021-11-23 09:16:34.928
