,party_id,played_at,cover_url,data_source_id,id,order_rank,playlist_id,source_playlist_id,updated_at
37,c5969f20-5c49-11ec-a075-7c0f77637dab,2021-12-13 19:47:28.180,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_B8DF1F533C7A4E84B35BF6E8D8287AA1.2021.10.15.07.56.06.jpg,3a8ad438-7924-4c58-8255-ccd55ade4c73,c55b5ad2-5c49-11ec-89fe-528885d94511,00000006,c5246d9c-5c49-11ec-be6c-9e680d492751,,2021-12-13 19:47:28.180
38,c5969f20-5c49-11ec-a075-7c0f77637dab,2021-12-13 19:53:47.363,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_B8DF1F533C7A4E84B35BF6E8D8287AA1.2021.10.15.07.56.06.jpg,e774c3a5-f58e-40df-8240-4b5c4244ed7b,c55e8bbc-5c49-11ec-89fe-528885d94511,00000007,c5246d9c-5c49-11ec-be6c-9e680d492751,,2021-12-13 19:53:47.363
39,c5969f20-5c49-11ec-a075-7c0f77637dab,2021-12-13 19:56:36.017,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_B8DF1F533C7A4E84B35BF6E8D8287AA1.2021.10.15.07.56.06.jpg,73dd65e8-4757-4354-af4c-59185640305a,c561ce62-5c49-11ec-89fe-528885d94511,00000008,c5246d9c-5c49-11ec-be6c-9e680d492751,,2021-12-13 19:56:36.017
40,c5969f20-5c49-11ec-a075-7c0f77637dab,2021-12-13 20:01:27.683,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_B8DF1F533C7A4E84B35BF6E8D8287AA1.2021.10.15.07.56.06.jpg,c44fbc51-33ff-4efa-b18a-1c707c2707be,c5651e64-5c49-11ec-89fe-528885d94511,00000009,c5246d9c-5c49-11ec-be6c-9e680d492751,,2021-12-13 20:01:27.683
41,c5969f20-5c49-11ec-a075-7c0f77637dab,2021-12-13 20:07:31.158,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_B8DF1F533C7A4E84B35BF6E8D8287AA1.2021.10.15.07.56.06.jpg,b13a1626-f9dd-49f5-8e16-690782f2f480,c5686fe2-5c49-11ec-89fe-528885d94511,0000000A,c5246d9c-5c49-11ec-be6c-9e680d492751,,2021-12-13 20:07:31.158
42,6b01f102-4d82-11ec-9467-fafd7ae9efd8,2021-11-24 23:58:57.028,https://aimg.vibbidi-vid.com/vibbidi-images/tracks/img_702BC365807E4C0FBFC2384497DD4E84.jpg,f582a3e9-46d0-4a97-96a7-1ff2200612b5,6aeffa60-4d82-11ec-a0b5-9a58024cb2de,00000000,6ae43c48-4d82-11ec-89a8-d22bdb8453e3,,2021-11-24 23:58:57.028
43,01365834-4365-11ec-98b4-fb43eead1ea3,2021-11-30 14:22:59.134,https://aimg.vibbidi-vid.com/vibbidi-images/albums/543583174278106.jpg,3e2e7d99-69da-48d5-9135-af0acd7bd1e4,00de8992-4365-11ec-9500-c687132219c8,00000000,0088456e-4365-11ec-ba2f-c2804d2a32b1,,2021-11-30 14:22:59.134
44,41aa4f10-4c43-11ec-b9e4-09a9c57df34b,2021-12-06 10:52:00.183,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_B940365B79554562A19206F480AFC94E.2020.11.26.17.22.10.jpg,04a54ca2-d0d0-42ad-8392-d68dd75cbd12,416a79e4-4c43-11ec-ba2f-c2804d2a32b1,00000000,413f9dc8-4c43-11ec-89a8-d22bdb8453e3,,2021-12-06 10:52:00.183
45,6c1213f4-5d24-11ec-aab2-d4eca22cb515,2021-12-14 21:26:05.460,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_69CDFC3B826A4E629BE55F6A032A1770.2021.12.04.18.02.08.jpg,e9904ca2-093a-4cac-8177-1ce2142cc49f,6bc2f026-5d24-11ec-99b2-ea50d5d14cfa,00000000,6b99ab94-5d24-11ec-99b2-ea50d5d14cfa,,2021-12-14 21:26:05.460
46,6c1213f4-5d24-11ec-aab2-d4eca22cb515,2021-12-14 21:28:04.655,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_55FD2BF2C1CB4222A79F51F43B2EABBD.2021.11.10.16.31.04.jpg,87df55c9-a328-45c6-9255-89a3df248404,6bd60882-5d24-11ec-99b2-ea50d5d14cfa,0000000000,6b99ab94-5d24-11ec-99b2-ea50d5d14cfa,,2021-12-14 21:28:04.655
47,6c1213f4-5d24-11ec-aab2-d4eca22cb515,2021-12-14 21:28:43.815,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_38DCC9EAF465485FB5293D2400BA33B6.2021.03.06.18.06.23.jpg,0e5142d6-00be-4c49-8730-9eeca8941819,b67b131e-5d24-11ec-b436-5e789fde3be1,0000000001,6b99ab94-5d24-11ec-99b2-ea50d5d14cfa,,2021-12-14 21:28:43.815
48,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:19:55.344,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_5D709AA3D2914A5492E7424D330FC92A.2019.12.30.05.59.06.jpg,ac38be2e-9113-4a68-a179-78a0b9e0de2b,6bf57f80-4e35-11ec-9500-c687132219c8,00000000,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:19:55.344
49,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:22:41.080,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_058F030BFE8D44D3974DEFA3B289ADC5.jpg,b1b36265-556a-4638-929d-d567db180857,6bfa5ef6-4e35-11ec-9500-c687132219c8,00000001,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:22:41.080
50,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:26:34.650,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_058F030BFE8D44D3974DEFA3B289ADC5.jpg,c2f16a96-98be-4f3c-ab5f-e1fea1a437ca,6bfdf5b6-4e35-11ec-9500-c687132219c8,00000002,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:26:34.650
51,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:28:15.816,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_058F030BFE8D44D3974DEFA3B289ADC5.jpg,ff1d571b-1c2a-4705-a7b6-8a24d83818af,6c018f50-4e35-11ec-9500-c687132219c8,00000003,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:28:15.816
52,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:31:19.451,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_5D709AA3D2914A5492E7424D330FC92A.2019.12.30.05.59.06.jpg,ac38be2e-9113-4a68-a179-78a0b9e0de2b,6bf57f80-4e35-11ec-9500-c687132219c8,00000000,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:31:19.451
53,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:33:18.671,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_058F030BFE8D44D3974DEFA3B289ADC5.jpg,b1b36265-556a-4638-929d-d567db180857,6bfa5ef6-4e35-11ec-9500-c687132219c8,0000000000,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:33:18.671
54,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:37:16.410,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_5D709AA3D2914A5492E7424D330FC92A.2019.12.30.05.59.06.jpg,ac38be2e-9113-4a68-a179-78a0b9e0de2b,6bf57f80-4e35-11ec-9500-c687132219c8,0000000001,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:37:16.410
55,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:38:38.756,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_058F030BFE8D44D3974DEFA3B289ADC5.jpg,b1b36265-556a-4638-929d-d567db180857,6bfa5ef6-4e35-11ec-9500-c687132219c8,0000000000,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:38:38.756
56,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:38:54.873,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_30EAD2544C84462E9F2294082ADFADD3.2021.04.28.16.59.22.jpg,321edbdc-a343-4bdd-be90-e3a1103fad7c,0c3f9226-4e38-11ec-9500-c687132219c8,0000000000,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:38:54.873
57,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:43:17.228,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_058F030BFE8D44D3974DEFA3B289ADC5.jpg,b1b36265-556a-4638-929d-d567db180857,6bfa5ef6-4e35-11ec-9500-c687132219c8,0000000001,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:43:17.228
58,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:48:55.490,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_5D709AA3D2914A5492E7424D330FC92A.2019.12.30.05.59.06.jpg,ac38be2e-9113-4a68-a179-78a0b9e0de2b,6bf57f80-4e35-11ec-9500-c687132219c8,0000000002,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:48:55.490
59,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:49:56.978,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_058F030BFE8D44D3974DEFA3B289ADC5.jpg,c2f16a96-98be-4f3c-ab5f-e1fea1a437ca,6bfdf5b6-4e35-11ec-9500-c687132219c8,0000000003,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:49:56.978
60,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:51:40.288,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_058F030BFE8D44D3974DEFA3B289ADC5.jpg,ff1d571b-1c2a-4705-a7b6-8a24d83818af,6c018f50-4e35-11ec-9500-c687132219c8,0000000004,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:51:40.288
61,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:54:42.435,https://aimg.vibbidi-vid.com/vibbidi-images/albums/img_F4A2942406CB4EEDA98F658CE75E5434.jpg,26e9ef7f-2fc8-436a-83dc-616d7c0d7557,0c09d9ce-4e38-11ec-9500-c687132219c8,0000000005,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:54:42.435
62,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 21:58:38.021,https://aimg.vibbidi-vid.com/vibbidi-images/albums/900357434720321.jpg,914a98d2-2a68-4914-b43e-5d5f19886bb8,0c10b2b2-4e38-11ec-9500-c687132219c8,0000000006,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 21:58:38.021
63,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 22:02:37.365,https://aimg.vibbidi-vid.com/vibbidi-images/albums/900357434720321.jpg,95235727-fa35-443c-ba69-80cb20b3481d,0c171d3c-4e38-11ec-9500-c687132219c8,0000000007,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 22:02:37.365
64,6c10010c-4e35-11ec-98de-92fdd2ec25e4,2021-11-25 22:06:10.123,https://aimg.vibbidi-vid.com/vibbidi-images/albums/900357434720321.jpg,7b9f5756-d099-433f-99c5-4a647131f040,0c1cd308-4e38-11ec-9500-c687132219c8,0000000008,6be931b2-4e35-11ec-ba2f-c2804d2a32b1,,2021-11-25 22:06:10.124
