,conversation_id,id,content,conversation_type,created_at,edited,files,message_type,updated_at,user_id
254,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476994756510062,abc,party,2021-10-22 09:05:29.066,,,text,2021-10-22 09:05:29.066,3d918522-3313-11ec-8329-feef32fc5b19
255,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476986435010926,a,party,2021-10-22 09:05:24.101,,,text,2021-10-22 09:05:24.101,3d918522-3313-11ec-8329-feef32fc5b19
256,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476979036258670,ừ em,party,2021-10-22 09:05:19.694,,,text,2021-10-22 09:05:19.694,1511e6ea-3238-11ec-baed-db9564ba7148
257,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476973164233070,e đang check history,party,2021-10-22 09:05:16.195,,,text,2021-10-22 09:05:16.195,98c86e0a-324c-11ec-a204-9da21b625b1f
258,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476960933668119,ok a,party,2021-10-22 09:05:08.905,,,text,2021-10-22 09:05:08.905,3d918522-3313-11ec-8329-feef32fc5b19
259,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476959239143790,party a Ken có 2 bài thôi ạ?,party,2021-10-22 09:05:07.898,,,text,2021-10-22 09:05:07.898,98c86e0a-324c-11ec-a204-9da21b625b1f
260,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476949843902830,vâng ạ,party,2021-10-22 09:05:02.298,,,text,2021-10-22 09:05:02.298,3d918522-3313-11ec-8329-feef32fc5b19
261,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476846328505623,a ko làm phần chat,party,2021-10-22 09:04:00.599,,,text,2021-10-22 09:04:00.599,1511e6ea-3238-11ec-baed-db9564ba7148
262,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476843191140718,1234,party,2021-10-22 09:03:58.729,,,text,2021-10-22 09:03:58.729,98c86e0a-324c-11ec-a204-9da21b625b1f
263,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476822622273902,xong báo Harry check,party,2021-10-22 09:03:46.467,,,text,2021-10-22 09:03:46.467,1511e6ea-3238-11ec-baed-db9564ba7148
264,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476799956280599,có,party,2021-10-22 09:03:32.958,,,text,2021-10-22 09:03:32.958,98c86e0a-324c-11ec-a204-9da21b625b1f
265,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476797557113198,lần sau nếu bị thì em vào phần log xem nhé,party,2021-10-22 09:03:31.522,,,text,2021-10-22 09:03:31.522,1511e6ea-3238-11ec-baed-db9564ba7148
266,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476793933234542,có ai thấy em k,party,2021-10-22 09:03:29.366,,,text,2021-10-22 09:03:29.366,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
267,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476787255902574,hello,party,2021-10-22 09:03:25.380,,,text,2021-10-22 09:03:25.380,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
268,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476750413136238,hello,party,2021-10-22 09:03:03.429,,,text,2021-10-22 09:03:03.429,98c86e0a-324c-11ec-a204-9da21b625b1f
269,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476745698738542,e vừa kill app đi vào lại thì đc,party,2021-10-22 09:03:00.615,,,text,2021-10-22 09:03:00.615,3d918522-3313-11ec-8329-feef32fc5b19
270,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476739373728110,"e thấy a, rosie",party,2021-10-22 09:02:56.842,,,text,2021-10-22 09:02:56.842,98c86e0a-324c-11ec-a204-9da21b625b1f
271,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476739122069870,anh cunhx thấy,party,2021-10-22 09:02:56.699,,,text,2021-10-22 09:02:56.699,1511e6ea-3238-11ec-baed-db9564ba7148
272,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476724743995758,em thấy,party,2021-10-22 09:02:48.128,,,text,2021-10-22 09:02:48.128,98c86e0a-324c-11ec-a204-9da21b625b1f
273,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476718351876462,có ai thấy chat không,party,2021-10-22 09:02:44.312,,,text,2021-10-22 09:02:44.312,1511e6ea-3238-11ec-baed-db9564ba7148
274,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476711020233070,hellllllloooooo,party,2021-10-22 09:02:39.940,,,text,2021-10-22 09:02:39.940,98c86e0a-324c-11ec-a204-9da21b625b1f
275,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476708453319022,abcd,party,2021-10-22 09:02:38.418,,,text,2021-10-22 09:02:38.418,3d918522-3313-11ec-8329-feef32fc5b19
276,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476699544617326,hello,party,2021-10-22 09:02:33.107,,,text,2021-10-22 09:02:33.107,98c86e0a-324c-11ec-a204-9da21b625b1f
277,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476690048713070,h,party,2021-10-22 09:02:27.445,,,text,2021-10-22 09:02:27.445,3d918522-3313-11ec-8329-feef32fc5b19
278,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476684059246958,hi,party,2021-10-22 09:02:23.876,,,text,2021-10-22 09:02:23.876,3d918522-3313-11ec-8329-feef32fc5b19
279,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9476677851702551,hi,party,2021-10-22 09:02:20.174,,,text,2021-10-22 09:02:20.174,3d918522-3313-11ec-8329-feef32fc5b19
280,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9425227834458478,hi,party,2021-10-22 00:31:13.574,,,text,2021-10-22 00:31:13.574,1511e6ea-3238-11ec-baed-db9564ba7148
281,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9425197501277463,hello,party,2021-10-22 00:30:55.496,,,text,2021-10-22 00:30:55.496,1511e6ea-3238-11ec-baed-db9564ba7148
282,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9425168476693783,hello,party,2021-10-22 00:30:38.193,,,text,2021-10-22 00:30:38.193,1511e6ea-3238-11ec-baed-db9564ba7148
283,3add1bd4-32cd-11ec-9992-5adc50ad8e5b,9425160239055214,hihi,party,2021-10-22 00:30:33.281,,,text,2021-10-22 00:30:33.281,1511e6ea-3238-11ec-baed-db9564ba7148
284,90bda962-51bb-11ec-949c-ce4ee627e597,15240579243861388,ndj,channel,2021-12-01 03:21:33.125,,,text,2021-12-01 03:21:33.125,87cc8630-51ba-11ec-8401-8a1eed32e025
285,811efe24-3713-11ec-b19b-1a6c70deb5be,10212375315612153,hello,party,2021-10-27 10:50:50.036,,,text,2021-10-27 10:50:50.036,1511e6ea-3238-11ec-baed-db9564ba7148
286,811efe24-3713-11ec-b19b-1a6c70deb5be,10212367396791763,hi,party,2021-10-27 10:50:45.400,,,text,2021-10-27 10:50:45.400,1511e6ea-3238-11ec-baed-db9564ba7148
287,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12331360630866212,It’s hella funny,party,2021-11-11 01:41:03.707,,,text,2021-11-11 01:41:03.707,73e6789c-41ca-11ec-a8b6-a4c0148ad650
288,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12331348920395260,Go look it up,party,2021-11-11 01:40:56.728,,,text,2021-11-11 01:40:56.728,73e6789c-41ca-11ec-a8b6-a4c0148ad650
289,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12331336740136235,"Weird, what’s it look like",party,2021-11-11 01:40:49.465,,,text,2021-11-11 01:40:49.465,4207fabe-4191-11ec-a39e-becb1c27bf8c
290,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12331320164247036,Borzoi,party,2021-11-11 01:40:39.589,,,text,2021-11-11 01:40:39.589,73e6789c-41ca-11ec-a8b6-a4c0148ad650
291,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194829022789924,Lol,party,2021-11-10 03:04:44.529,,,text,2021-11-10 03:04:44.529,4207fabe-4191-11ec-a39e-becb1c27bf8c
292,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194824744625660,I’m eclectic,party,2021-11-10 03:04:41.976,,,text,2021-11-10 03:04:41.976,73e6789c-41ca-11ec-a8b6-a4c0148ad650
293,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194813654885675,Bruh it’s all jazz wtf?!?,party,2021-11-10 03:04:35.368,,,text,2021-11-10 03:04:35.368,4207fabe-4191-11ec-a39e-becb1c27bf8c
294,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194787465626015,Bet,party,2021-11-10 03:04:19.759,,,text,2021-11-10 03:04:19.759,4207fabe-4191-11ec-a39e-becb1c27bf8c
295,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194777617425916,"Jus sum slaps , check the history",party,2021-11-10 03:04:13.882,,,text,2021-11-10 03:04:13.882,73e6789c-41ca-11ec-a8b6-a4c0148ad650
296,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194763860108587,Did I miss anything?,party,2021-11-10 03:04:05.683,,,text,2021-11-10 03:04:05.683,4207fabe-4191-11ec-a39e-becb1c27bf8c
297,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194754162877948,"Ah parental units , got it",party,2021-11-10 03:03:59.900,,,text,2021-11-10 03:03:59.900,73e6789c-41ca-11ec-a8b6-a4c0148ad650
298,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194745254150436,But whatever,party,2021-11-10 03:03:54.598,,,text,2021-11-10 03:03:54.598,4207fabe-4191-11ec-a39e-becb1c27bf8c
299,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194736462915068,I heard my mom coming I’m not supposed to be up lol,party,2021-11-10 03:03:49.356,,,text,2021-11-10 03:03:49.356,4207fabe-4191-11ec-a39e-becb1c27bf8c
300,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194727319306655,So you good,party,2021-11-10 03:03:43.908,,,text,2021-11-10 03:03:43.908,73e6789c-41ca-11ec-a8b6-a4c0148ad650
301,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194715122296107,Sorry about that,party,2021-11-10 03:03:36.632,,,text,2021-11-10 03:03:36.632,4207fabe-4191-11ec-a39e-becb1c27bf8c
302,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194563355600380,Sum like that lol,party,2021-11-10 03:02:06.174,,,text,2021-11-10 03:02:06.174,4207fabe-4191-11ec-a39e-becb1c27bf8c
303,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194556846040363,"Tp
Run",party,2021-11-10 03:02:02.296,,,text,2021-11-10 03:02:02.296,73e6789c-41ca-11ec-a8b6-a4c0148ad650
304,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194551997425148,Yeah why,party,2021-11-10 03:01:59.401,,,text,2021-11-10 03:01:59.401,73e6789c-41ca-11ec-a8b6-a4c0148ad650
305,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194534968525215,I gotta go to the store real quick,party,2021-11-10 03:01:49.259,,,text,2021-11-10 03:01:49.259,4207fabe-4191-11ec-a39e-becb1c27bf8c
306,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194524365324580,You gonna be here in an hour or so?,party,2021-11-10 03:01:42.935,,,text,2021-11-10 03:01:42.935,4207fabe-4191-11ec-a39e-becb1c27bf8c
307,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194417293157884,Did I miss anything?,party,2021-11-10 03:00:39.118,,,text,2021-11-10 03:00:39.118,4207fabe-4191-11ec-a39e-becb1c27bf8c
308,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194416353633579,"Jus sum slaps , check the hostory",party,2021-11-10 03:00:38.553,,,text,2021-11-10 03:00:38.553,73e6789c-41ca-11ec-a8b6-a4c0148ad650
309,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194405700075935,Yeah but whatever,party,2021-11-10 03:00:32.206,,,text,2021-11-10 03:00:32.206,4207fabe-4191-11ec-a39e-becb1c27bf8c
310,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194394509698556,"Ah parental units, got it",party,2021-11-10 03:00:25.534,,,text,2021-11-10 03:00:25.534,73e6789c-41ca-11ec-a8b6-a4c0148ad650
311,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194386657961468,I heard my mom coming I’m not supposed to be up,party,2021-11-10 03:00:20.854,,,text,2021-11-10 03:00:20.854,4207fabe-4191-11ec-a39e-becb1c27bf8c
312,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194372145643935,So you good,party,2021-11-10 03:00:12.204,,,text,2021-11-10 03:00:12.204,73e6789c-41ca-11ec-a8b6-a4c0148ad650
313,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12194359898276255,Sorry bout that,party,2021-11-10 03:00:04.909,,,text,2021-11-10 03:00:04.909,4207fabe-4191-11ec-a39e-becb1c27bf8c
314,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12193895421076779,Sum like that lol,party,2021-11-10 02:55:28.050,,,text,2021-11-10 02:55:28.050,4207fabe-4191-11ec-a39e-becb1c27bf8c
315,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12193886160053756,Tp run,party,2021-11-10 02:55:22.537,,,text,2021-11-10 02:55:22.537,73e6789c-41ca-11ec-a8b6-a4c0148ad650
316,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12193849988350244,Yeah why,party,2021-11-10 02:55:00.973,,,text,2021-11-10 02:55:00.973,73e6789c-41ca-11ec-a8b6-a4c0148ad650
317,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12193812524852732,I gotta go to the store real quick,party,2021-11-10 02:54:38.645,,,text,2021-11-10 02:54:38.645,4207fabe-4191-11ec-a39e-becb1c27bf8c
318,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12193779490514428,You gonna be here in an hour or so?,party,2021-11-10 02:54:18.954,,,text,2021-11-10 02:54:18.954,4207fabe-4191-11ec-a39e-becb1c27bf8c
319,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191265693132075,Lol,party,2021-11-10 02:29:20.619,,,text,2021-11-10 02:29:20.619,4207fabe-4191-11ec-a39e-becb1c27bf8c
320,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191259099660703,I’m eclectic,party,2021-11-10 02:29:16.684,,,text,2021-11-10 02:29:16.684,73e6789c-41ca-11ec-a8b6-a4c0148ad650
321,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191248764895647,Bruh it’s all jazz wtf?!,party,2021-11-10 02:29:10.526,,,text,2021-11-10 02:29:10.526,4207fabe-4191-11ec-a39e-becb1c27bf8c
322,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191214723950076,Bet,party,2021-11-10 02:28:50.230,,,text,2021-11-10 02:28:50.230,4207fabe-4191-11ec-a39e-becb1c27bf8c
323,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191207224508708,"Jus some slaps, check the history",party,2021-11-10 02:28:45.761,,,text,2021-11-10 02:28:45.761,73e6789c-41ca-11ec-a8b6-a4c0148ad650
324,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191188484384252,Did I miss anything?,party,2021-11-10 02:28:34.599,,,text,2021-11-10 02:28:34.599,4207fabe-4191-11ec-a39e-becb1c27bf8c
325,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191179089143083,"Ah parental units, got it",party,2021-11-10 02:28:28.993,,,text,2021-11-10 02:28:28.993,73e6789c-41ca-11ec-a8b6-a4c0148ad650
326,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191162563585323,But whatever,party,2021-11-10 02:28:19.148,,,text,2021-11-10 02:28:19.148,4207fabe-4191-11ec-a39e-becb1c27bf8c
327,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191157480089084,I heard my mom coming and I’m not supposed to be up,party,2021-11-10 02:28:16.114,,,text,2021-11-10 02:28:16.114,4207fabe-4191-11ec-a39e-becb1c27bf8c
328,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191145954141483,So u good,party,2021-11-10 02:28:09.246,,,text,2021-11-10 02:28:09.246,73e6789c-41ca-11ec-a8b6-a4c0148ad650
329,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191137263518111,All good,party,2021-11-10 02:28:04.066,,,text,2021-11-10 02:28:04.066,73e6789c-41ca-11ec-a8b6-a4c0148ad650
330,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12191131039170852,Sorry bout that,party,2021-11-10 02:28:00.352,,,text,2021-11-10 02:28:00.352,4207fabe-4191-11ec-a39e-becb1c27bf8c
331,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12190967109019132,Brb,party,2021-11-10 02:26:22.641,,,text,2021-11-10 02:26:22.641,4207fabe-4191-11ec-a39e-becb1c27bf8c
332,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12190963116016031,Sum like that,party,2021-11-10 02:26:20.260,,,text,2021-11-10 02:26:20.260,4207fabe-4191-11ec-a39e-becb1c27bf8c
333,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12190947177686315,Tp run,party,2021-11-10 02:26:10.760,,,text,2021-11-10 02:26:10.760,73e6789c-41ca-11ec-a8b6-a4c0148ad650
334,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12190945718068523,I gotta go to the store real quick,party,2021-11-10 02:26:09.898,,,text,2021-11-10 02:26:09.898,4207fabe-4191-11ec-a39e-becb1c27bf8c
335,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12190922699702564,Yeah why,party,2021-11-10 02:25:56.260,,,text,2021-11-10 02:25:56.260,73e6789c-41ca-11ec-a8b6-a4c0148ad650
336,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12190912113279268,You gonna be here in an hour or so?,party,2021-11-10 02:25:49.950,,,text,2021-11-10 02:25:49.950,4207fabe-4191-11ec-a39e-becb1c27bf8c
337,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189702962544932,Bet,party,2021-11-10 02:13:49.152,,,text,2021-11-10 02:13:49.152,4207fabe-4191-11ec-a39e-becb1c27bf8c
338,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189691285628412,The song titles are funny but other than that,party,2021-11-10 02:13:42.195,,,text,2021-11-10 02:13:42.195,73e6789c-41ca-11ec-a8b6-a4c0148ad650
339,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189676991440171,You been listening to the same two songs over & over?  Lol,party,2021-11-10 02:13:33.671,,,text,2021-11-10 02:13:33.671,4207fabe-4191-11ec-a39e-becb1c27bf8c
340,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189664307839391,Lol,party,2021-11-10 02:13:26.112,,,text,2021-11-10 02:13:26.112,73e6789c-41ca-11ec-a8b6-a4c0148ad650
341,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189655969562916,That’s a whole lotta moanin,party,2021-11-10 02:13:21.146,,,text,2021-11-10 02:13:21.146,4207fabe-4191-11ec-a39e-becb1c27bf8c
342,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189654459639292,"Yeah, you missed miles davis",party,2021-11-10 02:13:20.330,,,text,2021-11-10 02:13:20.330,73e6789c-41ca-11ec-a8b6-a4c0148ad650
343,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189622331244959,"Oh f’real, lemme check",party,2021-11-10 02:13:01.094,,,text,2021-11-10 02:13:01.094,4207fabe-4191-11ec-a39e-becb1c27bf8c
344,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189618673811871,Word,party,2021-11-10 02:12:58.912,,,text,2021-11-10 02:12:58.912,73e6789c-41ca-11ec-a8b6-a4c0148ad650
345,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189609479897503,It’s just embarrassing to be at the store dropping things,party,2021-11-10 02:12:53.438,,,text,2021-11-10 02:12:53.438,4207fabe-4191-11ec-a39e-becb1c27bf8c
346,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189604564173092,It’s just jazz. I’m a jazz nerd I know,party,2021-11-10 02:12:50.504,,,text,2021-11-10 02:12:50.504,73e6789c-41ca-11ec-a8b6-a4c0148ad650
347,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189569801807147,Why lol,party,2021-11-10 02:12:29.870,,,text,2021-11-10 02:12:29.870,73e6789c-41ca-11ec-a8b6-a4c0148ad650
348,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189567922733471,Whatcha been listening to?,party,2021-11-10 02:12:28.663,,,text,2021-11-10 02:12:28.663,4207fabe-4191-11ec-a39e-becb1c27bf8c
349,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189556849770788,Yeah it was just a little annoying,party,2021-11-10 02:12:22.065,,,text,2021-11-10 02:12:22.065,4207fabe-4191-11ec-a39e-becb1c27bf8c
350,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189542505251231,So u good?,party,2021-11-10 02:12:13.600,,,text,2021-11-10 02:12:13.600,73e6789c-41ca-11ec-a8b6-a4c0148ad650
351,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189536884883748,"Sorry bout that, gotta be quiet",party,2021-11-10 02:12:10.166,,,text,2021-11-10 02:12:10.166,4207fabe-4191-11ec-a39e-becb1c27bf8c
352,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189523496665503,Yo,party,2021-11-10 02:12:02.270,,,text,2021-11-10 02:12:02.270,73e6789c-41ca-11ec-a8b6-a4c0148ad650
353,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12189517104571900,Yooo!,party,2021-11-10 02:11:58.460,,,text,2021-11-10 02:11:58.460,4207fabe-4191-11ec-a39e-becb1c27bf8c
354,7980b774-415a-11ec-975f-7e5a0e4c4ef7,12108782993670559,Hi!,party,2021-11-09 12:49:57.092,,,text,2021-11-09 12:49:57.092,69881ffa-3e22-11ec-a810-ddc3ee85e7df
355,b3790e7c-51c7-11ec-9cbc-1fc8668928d6,15142566848627100,hiii,party,2021-11-30 11:07:53.182,,,text,2021-11-30 11:07:53.182,26a04a38-4367-11ec-af61-e464f5f6361c
356,b3790e7c-51c7-11ec-9cbc-1fc8668928d6,15142558694925708,Hello,party,2021-11-30 11:07:48.325,,,text,2021-11-30 11:07:48.325,e340d9c6-4364-11ec-a444-e734332dc01d
357,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475742152786286,thấy em k,party,2021-10-22 08:53:02.457,,,text,2021-10-22 08:53:02.457,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
358,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475736733745518,chị Rosie,party,2021-10-22 08:52:59.221,,,text,2021-10-22 08:52:59.221,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
359,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475727506276718,ayyo,party,2021-10-22 08:52:53.721,,,text,2021-10-22 08:52:53.721,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
360,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475709152027927,hihi,party,2021-10-22 08:52:42.784,,,text,2021-10-22 08:52:42.784,3d918522-3313-11ec-8329-feef32fc5b19
361,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475696904660247,great,party,2021-10-22 08:52:35.481,,,text,2021-10-22 08:52:35.481,98c86e0a-324c-11ec-a204-9da21b625b1f
362,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475686754444567,hieee,party,2021-10-22 08:52:29.439,,,text,2021-10-22 08:52:29.439,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
363,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475679640904983,âmmamamama,party,2021-10-22 08:52:25.194,,,text,2021-10-22 08:52:25.194,98c86e0a-324c-11ec-a204-9da21b625b1f
364,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475663417337111,h,party,2021-10-22 08:52:15.523,,,text,2021-10-22 08:52:15.523,3d918522-3313-11ec-8329-feef32fc5b19
365,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475655666263319,h,party,2021-10-22 08:52:10.909,,,text,2021-10-22 08:52:10.909,3d918522-3313-11ec-8329-feef32fc5b19
366,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475651555845399,msms,party,2021-10-22 08:52:08.459,,,text,2021-10-22 08:52:08.459,98c86e0a-324c-11ec-a204-9da21b625b1f
367,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475644559746327,hi,party,2021-10-22 08:52:04.287,,,text,2021-10-22 08:52:04.287,98c86e0a-324c-11ec-a204-9da21b625b1f
368,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475631054061934,h,party,2021-10-22 08:51:56.239,,,text,2021-10-22 08:51:56.239,3d918522-3313-11ec-8329-feef32fc5b19
369,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475625735684462,1,party,2021-10-22 08:51:53.064,,,text,2021-10-22 08:51:53.064,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
370,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475617246438679,1,party,2021-10-22 08:51:48.005,,,text,2021-10-22 08:51:48.005,98c86e0a-324c-11ec-a204-9da21b625b1f
371,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475612364268823,he,party,2021-10-22 08:51:45.096,,,text,2021-10-22 08:51:45.096,98c86e0a-324c-11ec-a204-9da21b625b1f
372,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475609830909207,hello,party,2021-10-22 08:51:43.588,,,text,2021-10-22 08:51:43.588,98c86e0a-324c-11ec-a204-9da21b625b1f
373,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475578289717614,chị Rosie,party,2021-10-22 08:51:24.787,,,text,2021-10-22 08:51:24.787,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
374,8b44ff64-3314-11ec-9922-5adc50ad8e5b,9475570320540014,hello,party,2021-10-22 08:51:20.032,,,text,2021-10-22 08:51:20.032,4b96e0f6-323f-11ec-b1ea-94bbbdaee87f
375,13ef89a6-53e5-11ec-8856-019d7cedd557,16120908557084046,"- More than 10 Users joined my PARTi tonight, so I should be able to make a New PARTi with 15 people now, but unfortunately that is not working.",channel,2021-12-07 05:06:50.284,,,text,2021-12-07 05:06:50.284,4207fabe-4191-11ec-a39e-becb1c27bf8c
376,13ef89a6-53e5-11ec-8856-019d7cedd557,16120674833687963,(I mean more convenient for BLOK-related PARTiES),channel,2021-12-07 05:04:30.973,,,text,2021-12-07 05:04:30.973,4207fabe-4191-11ec-a39e-becb1c27bf8c
377,13ef89a6-53e5-11ec-8856-019d7cedd557,16120522597229979,- Being able to “Create a PARTi” from inside a BLOK would be more convenient,channel,2021-12-07 05:03:00.230,,,text,2021-12-07 05:03:00.230,4207fabe-4191-11ec-a39e-becb1c27bf8c
378,13ef89a6-53e5-11ec-8856-019d7cedd557,16120420809860494,"Just some thoughts:

- If you “Leave” a BLOK, a second pop up notification should ask “Are You Sure?” so you don’t accidentally get locked out

- It would be nice if we could edit our Profile Pictures in the same way that we can currently edit the BLOK Image",channel,2021-12-07 05:01:59.568,,,text,2021-12-07 05:01:59.568,4207fabe-4191-11ec-a39e-becb1c27bf8c
379,13ef89a6-53e5-11ec-8856-019d7cedd557,16120008157430161,"Yes, thanks!",channel,2021-12-07 04:57:53.608,,,text,2021-12-07 04:57:53.608,73e6789c-41ca-11ec-a8b6-a4c0148ad650
380,13ef89a6-53e5-11ec-8856-019d7cedd557,16119984501555705,"Hey Taylor, glad it worked",channel,2021-12-07 04:57:39.505,,,text,2021-12-07 04:57:39.505,4207fabe-4191-11ec-a39e-becb1c27bf8c
381,13ef89a6-53e5-11ec-8856-019d7cedd557,16119955208562062,Hi Cameron.,channel,2021-12-07 04:57:22.130,,,text,2021-12-07 04:57:22.130,73e6789c-41ca-11ec-a8b6-a4c0148ad650
